MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	102.61206	Sec	5/8/2017 6:41:10 PM
Time	Axial Displacement	Axial Force
Sec	mm	N
63.25708	-26.941607	0.4191733
63.357178	-26.939339	0.45546746
63.457275	-26.938358	0.46914133
63.557373	-26.936783	0.50583196
63.657471	-26.936068	0.51840198
63.757568	-26.935972	0.5166688
63.857666	-26.935457	0.52995539
63.957764	-26.935009	0.54238015
64.057861	-26.93672	0.50469202
64.157959	-26.936764	0.49658889
64.258057	-26.933386	0.56288445
64.358154	-26.929041	0.65447795
64.458252	-26.927378	0.70839739
64.55835	-26.929474	0.65953797
64.658447	-26.933245	0.57513803
64.758545	-26.934469	0.53991193
64.858643	-26.932316	0.58060902
64.95874	-26.928684	0.65790498
65.058838	-26.929474	0.62908578
65.158936	-26.932894	0.569637
65.259033	-26.933146	0.55894941
65.359131	-26.935812	0.5100348
65.459229	-26.934597	0.51541203
65.559326	-26.933491	0.5491038
65.659424	-26.933483	0.53057551
65.759521	-26.933073	0.54838675
65.859619	-26.933601	0.53598863
65.959717	-26.936535	0.47512877
66.059814	-26.936474	0.4768073
66.159912	-26.933558	0.52936089
66.26001	-26.932106	0.54854405
66.360107	-26.932873	0.53215748
66.460205	-26.932905	0.51894051
66.560303	-26.933641	0.52370894
66.6604	-26.93137	0.56168365
66.760498	-26.930254	0.58343536
66.860596	-26.929195	0.61507899
66.960693	-26.930204	0.59006321
67.060791	-26.930233	0.5910989
67.160889	-26.929432	0.6125139
67.260986	-26.927734	0.64144725
67.361084	-26.928268	0.63563043
67.461182	-26.929201	0.60957843
67.561279	-26.928699	0.61008257
67.661377	-26.930706	0.57170427
67.761475	-26.930676	0.56551296
67.861572	-26.92857	0.60389262
67.96167	-26.928221	0.6128124
68.061768	-26.931162	0.55377603
68.161865	-26.934301	0.4853237
68.261963	-26.934324	0.46175945
68.362061	-26.931429	0.52158582
68.462158	-26.93289	0.50135833
68.562256	-26.933958	0.46753222
68.662354	-26.932028	0.49919274
68.762451	-26.93055	0.53335565
68.862549	-26.93211	0.51735073
68.962646	-26.93292	0.49863476
69.062744	-26.932976	0.49926665
69.162842	-26.931871	0.53054851
69.262939	-26.929094	0.58523989
69.363037	-26.927824	0.61172777
69.463135	-26.930138	0.5706985
69.563232	-26.927872	0.59513295
69.66333	-26.928732	0.59698385
69.763428	-26.928825	0.59617758
69.863525	-26.925812	0.65781766
69.963623	-26.922003	0.7423951
70.063721	-26.921459	0.75979018
70.163818	-26.924902	0.67506075
70.263916	-26.927753	0.60502481
70.364014	-26.928789	0.5890246
70.464111	-26.927074	0.62633657
70.564209	-26.927631	0.61983162
70.664307	-26.928183	0.61045861
70.764404	-26.928934	0.59859586
70.864502	-26.93054	0.54600972
70.9646	-26.930996	0.54147816
71.064697	-26.931356	0.53240967
71.164795	-26.930943	0.5317843
71.264893	-26.931324	0.51898211
71.36499	-26.930382	0.52018255
71.465088	-26.929972	0.53479648
71.565186	-26.928825	0.55913705
71.665283	-26.927383	0.58278495
71.765381	-26.929312	0.55287546
71.865479	-26.929314	0.53790909
71.965576	-26.928192	0.57252347
72.065674	-26.926247	0.61138499
72.165771	-26.924101	0.66706222
72.265869	-26.923176	0.68679076
72.365967	-26.922001	0.71380234
72.466064	-26.923008	0.67638284
72.566162	-26.924566	0.66005576
72.66626	-26.924274	0.66631389
72.766357	-26.921526	0.71544355
72.866455	-26.92095	0.73058778
72.966553	-26.922884	0.7001701
73.06665	-26.924847	0.65543687
73.166748	-26.926376	0.63318366
73.266846	-26.925308	0.64481562
73.366943	-26.926231	0.61768717
73.467041	-26.92807	0.59363365
73.567139	-26.92952	0.55761606
73.667236	-26.929895	0.55014658
73.767334	-26.931524	0.53123987
73.867432	-26.932331	0.50664449
73.967529	-26.932125	0.51665276
74.067627	-26.933294	0.48747167
74.167725	-26.933155	0.48459989
74.267822	-26.930908	0.53318471
74.36792	-26.929958	0.54593229
74.468018	-26.930363	0.53587419
74.568115	-26.928677	0.56423205
74.668213	-26.925976	0.61254185
74.768311	-26.9251	0.62884808
74.868408	-26.924702	0.63091213
74.968506	-26.922853	0.67817014
75.068604	-26.922657	0.69245386
75.168701	-26.921261	0.73264921
75.268799	-26.920881	0.73370707
75.368896	-26.920565	0.73786229
75.468994	-26.919691	0.75254709
75.569092	-26.920242	0.75229234
75.669189	-26.920214	0.74478424
75.769287	-26.918631	0.76385218
75.869385	-26.919113	0.76422983
75.969482	-26.919353	0.74439961
76.06958	-26.923096	0.65061015
76.169678	-26.9238	0.63908964
76.269775	-26.924732	0.61710393
76.369873	-26.924351	0.62320155
76.469971	-26.924482	0.62936598
76.570068	-26.924471	0.62078166
76.670166	-26.926611	0.57610279
76.770264	-26.928484	0.54365903
76.870361	-26.930143	0.51293302
76.970459	-26.928511	0.53862035
77.070557	-26.926302	0.59153801
77.170654	-26.924248	0.6108579
77.270752	-26.92444	0.62318158
77.37085	-26.92539	0.6041258
77.470947	-26.923552	0.63025826
77.571045	-26.921263	0.68283135
77.671143	-26.918625	0.73774725
77.77124	-26.92017	0.72570544
77.871338	-26.919668	0.7154265
77.971436	-26.916714	0.77516776
78.071533	-26.91625	0.79657584
78.171631	-26.917704	0.77799284
78.271729	-26.91872	0.76509815
78.371826	-26.919245	0.73774236
78.471924	-26.919258	0.75341743
78.572021	-26.91831	0.76098537
78.672119	-26.920523	0.7249459
78.772217	-26.921766	0.68566531
78.872314	-26.923294	0.66155791
78.972412	-26.923716	0.64696169
79.07251	-26.925526	0.60432583
79.172607	-26.927757	0.55385041
79.272705	-26.927412	0.55951995
79.372803	-26.927282	0.55716991
79.4729	-26.92606	0.57951128
79.572998	-26.927547	0.549977
79.673096	-26.927752	0.53727549
79.773193	-26.929708	0.48982748
79.873291	-26.928518	0.49401155
79.973389	-26.923166	0.59625244
80.073486	-26.916473	0.73782599
80.173584	-26.916979	0.73727524
80.273682	-26.919127	0.69558209
80.373779	-26.919342	0.68315953
80.473877	-26.919382	0.67678601
80.573975	-26.917519	0.73132277
80.674072	-26.913778	0.79629588
80.77417	-26.910872	0.85884017
80.874268	-26.910587	0.87592709
80.974365	-26.911848	0.85273039
81.074463	-26.915083	0.7877183
81.174561	-26.9156	0.77457601
81.274658	-26.91506	0.76882052
81.374756	-26.914831	0.78021318
81.474854	-26.914875	0.78947097
81.574951	-26.916641	0.74472052
81.675049	-26.919035	0.69359779
81.775146	-26.921171	0.64129424
81.875244	-26.920792	0.64066696
81.975342	-26.922874	0.60348803
82.075439	-26.924877	0.5676176
82.175537	-26.924353	0.56562871
82.275635	-26.922396	0.6114971
82.375732	-26.92194	0.62067062
82.47583	-26.923244	0.5894891
82.575928	-26.924095	0.56978554
82.676025	-26.924482	0.55420434
82.776123	-26.921576	0.61176234
82.876221	-26.919254	0.66873407
82.976318	-26.917385	0.70184106
83.076416	-26.917179	0.71735114
83.176514	-26.915483	0.74223065
83.276611	-26.916544	0.73280597
83.376709	-26.915876	0.73815286
83.476807	-26.914339	0.77832645
83.576904	-26.913383	0.80953813
83.677002	-26.912172	0.82494563
83.7771	-26.913214	0.80958682
83.877197	-26.913181	0.81074435
83.977295	-26.913929	0.79217923
84.077393	-26.915043	0.77086759
84.17749	-26.915606	0.746494
84.277588	-26.916292	0.73559433
84.377686	-26.917021	0.72979176
84.477783	-26.915249	0.76718009
84.577881	-26.916704	0.73987395
84.677979	-26.921846	0.63362116
84.778076	-26.92354	0.56902421
84.878174	-26.922331	0.58715498
84.978271	-26.918617	0.65827423
85.078369	-26.918381	0.66305912
85.178467	-26.919598	0.64067626
85.278564	-26.920649	0.61450237
85.378662	-26.920395	0.6124019
85.47876	-26.91856	0.64451951
85.578857	-26.918833	0.65914822
85.678955	-26.917349	0.67542148
85.779053	-26.916071	0.70289958
85.87915	-26.914059	0.73945892
85.979248	-26.912163	0.79273552
86.079346	-26.911774	0.80374348
86.179443	-26.911547	0.81088877
86.279541	-26.910751	0.83719283
86.379639	-26.910189	0.84129071
86.479736	-26.908096	0.89239079
86.579834	-26.908892	0.8815524
86.679932	-26.910145	0.8517589
86.780029	-26.9102	0.84156656
86.880127	-26.911982	0.80899775
86.980225	-26.913202	0.78128368
87.080322	-26.913351	0.7789095
87.18042	-26.91346	0.77513242
87.280518	-26.915436	0.73182034
87.380615	-26.916779	0.70093238
87.480713	-26.91753	0.6785202
87.580811	-26.918503	0.6550715
87.680908	-26.919441	0.63907593
87.781006	-26.921028	0.60568225
87.881104	-26.920849	0.59803867
87.981201	-26.918583	0.63471937
88.081299	-26.917234	0.6649726
88.181396	-26.916239	0.69143003
88.281494	-26.917997	0.65263075
88.381592	-26.918818	0.63066387
88.481689	-26.91876	0.64816809
88.581787	-26.915524	0.71476936
88.681885	-26.912615	0.77809286
88.781982	-26.908529	0.86147666
88.88208	-26.905174	0.93832767
88.982178	-26.905071	0.9564184
89.082275	-26.906721	0.91592687
89.182373	-26.908463	0.8792994
89.282471	-26.9084	0.88296425
89.382568	-26.904949	0.95584399
89.482666	-26.903561	0.97891212
89.582764	-26.904697	0.95607316
89.682861	-26.908504	0.88179213
89.782959	-26.912399	0.80957675
89.883057	-26.9137	0.76310265
89.983154	-26.912842	0.78389114
90.083252	-26.911493	0.80363917
90.18335	-26.913101	0.78547448
90.283447	-26.915003	0.73645544
90.383545	-26.916868	0.69036168
90.483643	-26.917343	0.66743445
90.58374	-26.918539	0.62195283
90.683838	-26.91783	0.64277005
90.783936	-26.919136	0.62482411
90.884033	-26.918545	0.6336028
90.984131	-26.91596	0.69547278
91.084229	-26.914764	0.71044391
91.184326	-26.914564	0.71407729
91.284424	-26.914339	0.71754181
91.384521	-26.911318	0.78227103
91.484619	-26.908636	0.8501904
91.584717	-26.90728	0.87151963
91.684814	-26.90814	0.86253351
91.784912	-26.907125	0.89663863
91.88501	-26.906126	0.92077035
91.985107	-26.905672	0.91560876
92.085205	-26.906712	0.89911151
92.185303	-26.904531	0.95037752
92.2854	-26.904715	0.9421733
92.385498	-26.905796	0.90988451
92.485596	-26.908735	0.83800644
92.585693	-26.90897	0.83162034
92.685791	-26.909592	0.83469743
92.785889	-26.910791	0.80002254
92.885986	-26.911642	0.76934206
92.986084	-26.910681	0.785321
93.086182	-26.91111	0.77547896
93.186279	-26.913425	0.72966993
93.286377	-26.914801	0.68260211
93.386475	-26.916107	0.64590454
93.486572	-26.914652	0.67107463
93.58667	-26.913267	0.69295681
93.686768	-26.913502	0.69453216
93.786865	-26.912205	0.71563226
