MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	38.171387	Sec	6/8/2017 5:48:26 PM
Axial Force	Axial Displacement	Time
N	mm	Sec
1.327736	-48.520733	27.214844
1.3069412	-48.519737	27.314941
1.3547105	-48.516148	27.415039
1.3142173	-48.517651	27.515137
1.3495539	-48.515427	27.615234
1.3369178	-48.514751	27.715332
1.322976	-48.514881	27.81543
1.3216718	-48.514717	27.915527
1.3204602	-48.513332	28.015625
1.2843207	-48.513115	28.115723
1.3690989	-48.505745	28.21582
1.3674182	-48.505192	28.315918
1.3250533	-48.506878	28.416016
1.3316628	-48.505722	28.516113
1.3508464	-48.503334	28.616211
1.3439209	-48.502659	28.716309
1.3484433	-48.501862	28.816406
1.3248047	-48.5023	28.916504
1.4261458	-48.493546	29.016602
1.4367336	-48.491776	29.116699
1.3582135	-48.495155	29.216797
1.4199342	-48.490349	29.316895
1.419121	-48.48801	29.416992
1.4417877	-48.485699	29.51709
1.4378679	-48.485188	29.617188
1.4434563	-48.483147	29.717285
1.4519055	-48.482101	29.817383
1.4342865	-48.482712	29.91748
1.4908386	-48.477768	30.017578
1.4844041	-48.475952	30.117676
1.4957937	-48.47427	30.217773
1.4947343	-48.472782	30.317871
1.4963101	-48.471584	30.417969
1.5017273	-48.46999	30.518066
1.4855152	-48.46933	30.618164
1.4695691	-48.470825	30.718262
1.4960622	-48.467819	30.818359
1.4537723	-48.469936	30.918457
1.4499269	-48.468464	31.018555
1.4450235	-48.468639	31.118652
1.4615774	-48.466488	31.21875
1.4360415	-48.467262	31.318848
1.4372188	-48.465485	31.418945
1.5125699	-48.458515	31.519043
1.4668612	-48.459904	31.619141
1.4631906	-48.457829	31.719238
1.4889834	-48.45517	31.819336
1.4985747	-48.453896	31.919434
1.5210108	-48.451744	32.019531
1.5206209	-48.450859	32.119629
1.5076933	-48.449516	32.219727
1.6143684	-48.440834	32.319824
1.6215627	-48.439995	32.419922
1.5724164	-48.442066	32.52002
1.5985521	-48.438206	32.620117
1.6317359	-48.43581	32.720215
1.6283864	-48.434959	32.820313
1.6289771	-48.433945	32.92041
1.6418719	-48.432968	33.020508
1.6372981	-48.432129	33.120605
1.6235623	-48.432735	33.220703
1.6212455	-48.431164	33.320801
1.6800525	-48.427807	33.420898
